53,Fema.,44.7,164,160,72,1.34,965.0,2.1,3,2,13.95
25,Male,95.6,190,160,72,1.47,1294.0,2.4,4,2,26.48
40,Male,81.7,166,133,58,0.91,666.0,2.7,4,1,26.99
19,Female,49.1,193,164,58,1.42,1164.0,2.6,4,2,17.4
37,Male,66.5,178,136,59,1.11,747.0,2.4,3,2,19.86
20,Male,74.8,178,121,73,1.33,885.0,3.3,3,2,24.42
28,Female,72.2,173,130,67,0.87,566.0,1.9,3,1,28.2
35,Male,62.8,184,160,63,1.41,1241.0,3.7,4,2,23.64
52,Male,116.5,198,148,51,0.53,388.0,2.4,2,1,40.79
32,Male,77.4,174,137,50,1.39,1047.0,3.3,3,2,21.0
42,,72.9,175,139,67,1.17,732.0,2.0,4,2,27.78
45,Female,64.3,199,133,58,1.67,999.0,2.7,4,2,27.11
47,Male,90.2,163,168,51,1.38,1148.0,2.3,3,2,34.8
39,Male,127.5,180,161,70,1.26,1116.0,3.0,4,2,38.49
30,Female,61.6,178,138,63,1.78,1228.0,3.01,4,3,26.66
27,Male,76.7,196,150,56,0.96,792.0,2.1,3,1,26.54
35,Male,100.9,167,163,59,1.1,986.0,3.1,2,1,37.98
39,Male,58.3,165,136,58,1.35,1010.0,1.54,4,2,15.65
51,Female,60.0,161,128,51,1.63,1043.0,2.7,5,3,20.28
59,Male,126.4,168,149,68,1.24,915.0,2.9,3,1,44.26
58,Female,75.4,161,140,63,1.05,662.0,2.5,4,2,23.8
58,Female,64.2,188,131,69,1.69,996.0,2.7,4,3,22.48
43,Female,70.1,169,151,58,0.99,673.0,2.6,2,2,25.44
23,Male,107.2,167,150,55,1.15,879.0,3.1,4,2,28.78
54,Female,56.5,196,154,66,1.76,1220.0,2.7,5,3,18.45
50,Female,61.6,192,166,74,0.68,911.0,2.2,4,2,20.11
38,Female,76.6,199,130,53,0.74,481.0,2.3,2,2,30.68
47,Female,60.1,191,123,52,1.81,1107.0,2.7,4,3,23.77
21,Male,93.7,186,146,72,1.0,803.0,1.7,2,1,31.31
47,Male,127.1,199,157,73,0.71,552.0,3.0,2,1,41.03
26,Male,125.5,176,163,66,1.53,1031.0,3.1,4,0,40.52
20,Female,71.3,167,167,54,1.07,893.0,1.5,3,2,28.56
57,Male,96.3,168,146,74,1.1,795.0,2.45,3,2,27.84
48,Female,52.3,174,130,71,0.74,433.0,2.41,3,1,18.98
19,Female,46.8,184,128,63,1.35,864.0,1.6,2,2,17.61
21,Male,101.2,181,132,50,1.3,944.0,3.3,2,1,29.89
32,Female,56.6,170,167,72,1.65,1378.0,2.4,4,3,22.96
19,Female,64.3,197,132,57,1.87,1234.0,2.7,5,3,24.2
32,Ma.,49.3,167,158,74,1.18,1025.0,2.5,3,2,18.79
25,Female,41.1,186,138,71,1.03,711.0,2.4,3,2,14.74
22,Male,71.0,193,138,75,0.91,691.0,3.5,2,1,27.05
23,Female,60.9,193,168,69,1.59,1336.0,2.7,5,1,23.21
43,Female,64.7,191,132,69,1.88,1117.0,2.7,4,3,23.48
36,Female,57.7,176,147,63,1.65,1213.0,2.7,4,3,18.42
37,Male,76.9,192,121,50,1.49,992.0,2.8,4,2,23.22
50,Male,29.89,175,129,59,1.85,1181.0,3.5,4,3,25.7
26,Female,49.0,168,132,53,1.33,878.0,2.6,3,2,19.88
18,Male,114.5,192,142,60,1.19,725.0,2.6,3,1,29.5
55,Male,85.36,180,167,50,0.77,637.0,3.0,3,1,18.46
54,Female,91.18,180,139,65,0.76,475.0,2.1,2,1,30.34
28,Male,86.9,164,134,68,1.29,951.0,3.7,4,2,27.43
53,Male,73.4,169,169,70,1.09,815.0,2.8,3,2,23.7
30,Male,90.0,185,152,71,1.32,1104.0,2.1,4,2,32.66
20,Male,85.7,174,136,58,1.72,1287.0,3.5,5,3,23.25
40,Male,80.3,168,167,74,1.63,1497.0,3.5,5,3,25.92
18,Female,66.9,170,122,61,0.94,573.0,1.7,2,1,21.84
54,Male,78.7,195,131,55,1.42,921.0,2.6,3,1,28.56
26,Female,62.4,198,146,58,1.88,1307.0,2.7,4,3,24.07
28,Male,58.3,198,135,65,1.32,980.0,3.0,4,2,14.57
32,Male,57.46,199,168,67,1.93,1783.0,3.5,4,3,24.36
33,Male,118.6,163,168,67,0.77,640.0,2.6,3,1,40.09
28,Male,117.3,172,134,57,1.24,914.0,2.7,3,2,41.56
31,Female,77.4,190,137,52,1.26,863.0,1.8,4,2,26.47
26,Female,71.2,182,142,54,1.15,816.0,2.6,2,2,31.64
52,Female,57.9,166,152,68,1.66,1135.0,2.7,4,3,23.79
52,Female,70.6,181,164,67,1.02,753.0,2.0,3,2,28.28
18,Male,118.6,188,134,67,0.94,693.0,2.7,3,1,44.1
25,Female,63.8,198,165,67,0.95,784.0,1.9,4,1,22.6
28,Female,67.3,171,129,74,0.61,479.0,2.3,3,1,24.13
58,Female,59.3,166,165,56,1.97,1463.0,2.7,4,3,23.75
54,Female,70.7,198,163,65,1.14,836.0,2.1,3,1,28.68
52,Male,63.6,168,150,55,1.3,965.0,2.3,4,2,24.23
38,Female,45.2,198,144,58,1.01,727.0,2.4,3,2,16.01
54,Male,117.2,172,143,56,1.04,736.0,2.3,4,2,44.66
31,Female,53.3,183,141,70,0.57,402.0,1.36,3,1,19.82
43,Male,46.2,176,139,65,1.18,812.0,2.1,2,1,17.39
42,Male,70.2,188,165,65,1.38,1127.0,3.4,3,2,20.07
25,Female,62.6,174,142,61,1.2,852.0,2.2,3,1,22.99
56,,55.7,190,124,66,1.91,1066.0,2.7,5,3,23.79
55,Male,69.9,179,167,57,1.2,992.0,2.1,3,2,21.34
50,Female,67.9,171,164,73,1.03,760.0,2.4,3,2,21.67
40,Male,87.9,196,148,54,1.01,1445.0,2.98,5,3,25.14
32,Male,102.8,168,120,61,1.24,818.0,2.8,3,2,26.22
50,Female,51.8,182,141,58,1.32,838.0,2.2,3,1,23.02
42,Female,57.7,167,122,52,1.83,1005.0,2.7,4,3,23.41
19,Female,69.2,186,155,74,1.17,907.0,1.6,3,1,27.03
31,Female,66.6,184,137,57,1.02,699.0,1.5,4,2,23.88
57,Female,43.8,180,160,73,1.31,1001.0,1.7,2,2,14.3
23,Female,44.1,191,122,58,0.58,354.0,2.7,2,1,16.8
20,Male,55.0,172,168,67,1.12,1035.0,3.2,4,2,21.48
59,Female,60.4,194,120,53,1.72,929.0,2.7,5,3,19.5
32,Female,68.1,167,122,54,1.11,677.0,2.3,4,2,24.71
40,Female,69.7,189,116,64,1.27,895.0,1.9,3,2,30.57
28,Male,101.8,169,136,64,1.08,808.0,2.7,3,1,30.07
20,Male,117.7,196,161,54,1.35,1195.0,3.3,3,2,35.93
55,Female,75.2,188,167,51,1.37,1030.0,2.2,2,1,26.96
50,Female,71.0,187,161,70,1.17,848.0,2.5,2,1,25.16
59,Male,53.9,168,135,69,1.48,989.0,2.8,4,2,17.6
20,Female,65.4,185,127,50,1.03,654.0,2.2,4,2,28.31
24,Female,58.9,187,157,68,0.66,816.0,2.5,2,1,25.83
26,Male,127.6,167,160,62,1.32,1162.0,2.9,3,1,42.63
35,Male,96.9,188,145,72,1.34,1069.0,2.9,3,2,33.14
31,Female,48.8,195,131,60,1.48,969.0,2.0,2,1,21.4
43,Male,113.2,161,125,63,1.45,962.0,2.9,4,2,33.8
45,Male,52.4,186,161,62,1.2,956.0,2.5,3,1,15.31
24,Male,54.7,160,117,53,0.84,772.0,3.6,3,1,18.07
31,Female,79.7,184,144,59,1.03,742.0,2.3,4,2,33.61
34,Female,51.0,162,158,53,1.42,1122.0,2.4,3,2,19.43
53,Male,84.2,165,137,69,1.67,1133.0,3.5,5,3,27.18
59,Female,65.5,161,162,61,1.4,1021.0,2.1,3,2,28.35
21,Female,50.3,171,154,68,1.08,832.0,2.6,3,1,21.77
35,Female,44.6,196,157,65,0.56,440.0,2.0,2,1,16.99
32,Male,85.9,176,145,60,1.99,1587.0,3.5,5,3,33.55
31,Female,61.1,189,150,67,1.81,1358.0,2.7,4,3,19.72
40,Male,106.5,162,162,74,1.32,1176.0,3.6,4,2,39.12
38,Female,61.4,183,131,69,1.47,963.0,2.7,3,2,25.89
43,Male,55.5,160,130,66,1.08,663.0,2.0,3,1,16.76
58,Female,66.1,169,128,57,0.63,363.0,1.8,2,1,21.58
46,Male,103.9,194,148,54,1.39,864.0,2.9,2,1,33.16
24,Female,72.9,175,162,71,0.86,546.0,1.5,3,1,23.53
41,Male,72.1,175,133,58,1.13,744.0,2.8,3,2,21.53
18,Female,54.8,176,158,71,1.4,1003.0,2.2,4,2,19.42
34,Female,75.6,193,130,51,1.48,416.0,2.7,2,1,29.53
52,Female,61.5,160,152,63,1.8,1231.0,2.7,4,3,21.53
52,Male,74.0,174,150,50,1.26,936.0,3.7,3,2,27.85
56,Male,129.0,194,126,75,1.29,805.0,2.7,2,1,40.71
58,Male,103.5,172,168,61,1.33,1106.0,3.1,3,1,37.56
29,Male,58.6,198,122,72,1.29,805.0,2.0,3,2,22.61
40,Female,56.2,198,153,57,1.79,1369.0,2.7,5,3,17.54
57,Female,78.4,185,149,52,1.01,677.0,2.0,4,2,29.87
31,Female,42.3,163,163,70,1.09,888.0,1.9,3,2,16.52
43,Male,82.7,187,142,65,1.22,858.0,3.1,4,2,24.16
26,Male,86.2,189,157,71,1.97,1701.0,3.5,5,3,30.54
32,Male,78.6,195,125,55,1.28,880.0,3.1,3,1,29.95
43,Female,57.3,175,166,62,1.98,1479.0,2.7,4,3,17.88
59,Male,122.3,178,131,51,0.66,500.0,3.1,3,1,34.24
30,Male,85.3,160,155,68,1.61,1373.0,3.5,5,3,22.43
56,Male,55.6,181,136,59,0.79,458.0,3.2,3,1,15.08
21,Male,125.2,196,159,60,1.38,1207.0,3.4,3,2,45.43
47,Female,58.5,195,131,71,1.42,837.0,2.4,4,2,18.26
54,Male,86.1,195,140,64,1.17,811.0,3.4,2,1,22.64
32,Female,70.5,177,122,58,1.06,756.0,1.8,2,1,26.86
59,Male,50.3,188,167,55,1.07,885.0,3.4,3,1,13.23
45,Female,65.1,180,158,66,1.46,1038.0,2.3,3,1,20.55
42,Male,62.9,173,126,65,1.42,886.0,3.4,4,2,16.04
18,Male,70.0,173,168,71,1.3,1201.0,2.5,2,1,27.01
20,Male,101.0,179,143,67,1.36,1070.0,2.7,3,2,27.69
25,Female,43.1,196,161,65,1.04,837.0,1.8,4,2,16.42
44,Female,59.1,177,136,56,1.58,967.0,2.7,5,3,25.58
54,Female,72.3,163,149,72,1.27,852.0,1.8,2,1,22.82
50,Male,51.1,171,126,52,0.92,574.0,2.4,2,1,13.03
59,Male,89.4,188,152,67,1.08,813.0,3.2,3,1,30.22
32,Male,87.9,173,143,72,1.52,1195.0,3.5,5,3,24.87
49,Female,42.0,171,130,67,1.34,644.0,2.2,3,1,18.18
49,Male,79.2,194,128,69,1.46,925.0,3.3,3,1,26.77
19,Male,85.9,195,156,62,1.66,1424.0,3.5,4,3,25.1
45,Male,51.1,177,134,57,1.44,1126.0,3.4,4,2,14.61
54,Male,114.9,188,135,71,1.2,802.0,2.6,4,2,31.17
50,Male,57.1,184,131,55,1.13,707.0,2.7,4,2,15.65
19,Female,65.2,188,135,71,1.23,800.0,2.4,3,1,28.22
43,Male,108.6,174,150,66,1.33,988.0,2.2,2,1,36.29
49,Female,68.3,177,150,60,1.45,979.0,1.8,4,2,29.56
28,Male,66.0,175,158,56,1.18,1025.0,3.0,3,1,18.28
51,Female,57.4,177,123,72,0.93,598.0,2.1,4,2,18.32
39,Female,55.9,184,148,59,1.95,1443.0,2.7,5,3,19.12
23,Female,78.6,192,156,56,1.47,1147.0,1.5,4,2,26.26
20,Female,71.3,167,163,52,1.15,1043.0,2.3,3,2,24.96
20,Male,76.4,168,153,51,1.35,980.0,2.6,4,2,29.11
56,Male,107.8,185,126,50,1.09,680.0,2.8,3,2,36.02
35,Female,65.8,189,158,69,1.0,790.0,1.5,4,2,25.07
18,Female,63.9,185,125,50,1.87,1169.0,2.7,4,3,25.28
28,Male,76.3,161,145,70,1.16,1034.0,2.3,3,2,29.07
42,Female,50.7,163,162,51,1.29,940.0,1.9,3,2,16.56
52,Female,60.3,182,125,64,1.6,900.0,2.7,4,3,21.36
24,Female,40.4,168,165,53,0.99,832.0,1.9,2,1,15.02
33,Female,78.5,161,115,69,1.29,1006.0,1.9,4,2,28.49
43,Male,102.6,190,147,58,0.82,597.0,2.0,2,1,34.68
22,Male,110.5,172,144,55,1.16,919.0,3.3,3,2,29.98
58,Male,74.6,193,126,58,1.09,739.0,2.9,2,1,24.36
52,Male,45.1,196,129,70,0.93,594.0,3.3,2,1,15.24
36,Male,99.9,189,147,73,1.33,1075.0,2.5,3,1,25.23
20,Female,75.9,165,152,63,1.39,1056.0,2.1,4,2,25.36
37,Female,71.2,162,147,73,1.11,666.0,1.7,3,2,26.47
41,Male,78.8,172,132,62,1.01,660.0,3.1,4,2,26.64
50,Male,50.6,162,156,60,1.31,1012.0,3.0,2,1,17.72
41,Male,82.5,185,139,61,1.69,1163.0,3.5,4,3,25.75
28,Male,108.5,183,120,68,1.33,878.0,2.1,4,2,33.86
53,Male,125.1,171,137,70,0.52,353.0,3.1,2,1,34.29
57,Male,126.8,161,133,73,0.96,632.0,2.1,2,1,47.72
52,Female,47.8,198,146,63,1.34,880.0,1.9,3,2,20.16
52,Female,63.1,185,165,67,1.36,1010.0,1.8,3,2,26.61
53,Female,56.3,193,141,59,1.52,964.0,2.7,5,3,17.57
50,Male,51.5,199,155,64,1.48,1136.0,2.9,2,1,17.61
38,Male,91.5,178,127,74,0.8,616.0,3.4,2,1,29.21
37,Male,48.7,164,132,74,1.39,1009.0,3.0,2,1,17.46
24,Female,42.0,174,144,55,0.83,598.0,2.3,3,1,13.71
34,Female,74.2,178,158,52,1.47,1161.0,2.4,3,1,30.1
29,Male,125.9,186,152,59,1.36,1137.0,3.1,4,2,31.48
55,Male,128.4,178,165,52,1.13,923.0,2.6,4,2,45.49
44,Female,77.7,198,165,53,1.41,1047.0,2.2,3,1,24.25
38,Female,59.1,196,148,68,1.07,792.0,1.7,3,2,19.98
22,Female,55.1,166,144,68,1.62,1166.0,2.7,4,3,21.26
36,Male,123.7,185,138,73,1.3,987.0,2.1,4,2,43.31
52,Male,72.3,171,121,56,1.46,874.0,2.9,3,2,19.21
52,Female,64.9,164,165,61,1.83,1359.0,2.7,4,3,28.46
58,Male,109.7,181,168,54,1.01,840.0,2.7,2,1,35.82
54,Male,78.4,174,146,52,1.25,585.0,3.7,2,1,21.72
46,Female,63.1,187,152,68,1.65,684.0,2.2,4,2,24.34
38,Male,61.3,177,146,51,1.37,1100.0,2.8,3,1,15.8
20,Female,74.7,172,166,62,1.04,863.0,2.4,3,2,29.92
44,Female,42.8,167,159,64,1.49,1066.0,2.6,3,2,13.51
19,Female,72.4,169,129,64,1.2,840.0,1.7,4,2,23.64
50,Male,90.8,173,153,62,1.07,810.0,3.4,4,2,31.05
24,Female,69.7,166,146,71,1.41,1029.0,2.0,3,1,22.76
53,Female,56.9,199,164,65,1.49,1100.0,2.0,3,2,22.51
37,Female,53.0,184,156,50,1.13,881.0,1.7,4,2,18.13
29,Male,95.2,174,141,52,0.64,496.0,2.5,2,1,27.52
45,Female,71.2,172,164,63,1.37,888.0,1.6,3,1,25.23
39,Female,68.6,162,154,53,1.33,1024.0,1.5,3,2,25.51
54,Female,47.8,171,155,55,1.19,830.0,2.3,4,2,18.67
56,Male,125.5,189,131,73,1.26,817.0,2.7,4,2,38.73
23,Female,71.4,164,169,70,1.25,1056.0,1.5,2,1,24.13
49,Male,77.7,160,158,50,0.86,806.0,3.4,3,2,29.98
59,Female,42.1,172,132,59,1.22,725.0,2.2,2,1,15.46
47,Female,68.7,161,137,66,1.37,845.0,2.4,3,2,22.18
45,Male,58.4,194,150,65,1.31,973.0,3.1,4,2,19.74
43,Male,66.3,170,121,58,1.18,707.0,3.2,2,1,19.37
40,Male,93.6,188,157,60,1.38,1192.0,2.0,3,1,25.13
26,Female,64.1,194,134,60,1.93,1293.0,2.7,5,3,28.49
29,Male,86.7,174,122,55,1.52,1020.0,3.5,4,3,33.04
18,Female,58.1,175,154,71,1.97,1425.0,2.7,4,3,22.41
51,Female,64.9,169,125,51,1.49,838.0,2.5,4,2,25.35
57,Female,51.4,183,134,73,1.2,724.0,2.0,4,2,19.35
18,Female,67.4,182,164,71,0.6,492.0,2.4,3,1,26.33
39,Male,61.9,199,166,69,1.32,1205.0,2.3,3,1,19.76
54,Male,54.6,160,137,56,1.28,868.0,3.3,4,2,17.63
33,Female,58.0,180,126,50,0.98,1159.0,2.7,5,3,24.78
43,Female,61.5,165,149,50,1.86,1247.0,2.7,5,3,24.64
53,Female,68.0,181,139,57,1.06,663.0,2.4,4,2,23.53
51,Female,56.3,182,142,66,1.43,914.0,2.4,3,1,25.02
21,Male,80.9,194,137,55,1.8,1356.0,3.5,4,3,22.41
33,Female,64.1,186,178,74,1.58,948.0,2.7,5,3,24.13
41,Male,67.0,161,149,50,1.22,900.0,2.6,3,2,21.39
44,Female,48.0,189,124,52,0.88,491.0,2.6,2,1,15.5
37,Female,69.5,196,130,66,0.69,448.0,2.4,2,1,30.89
50,Male,86.7,161,143,58,1.7,1203.0,3.5,4,3,32.63
29,Male,121.1,188,130,52,1.31,937.0,3.2,4,2,34.63
34,Male,124.6,161,136,66,1.41,1055.0,2.8,3,2,46.9
43,Female,73.0,191,158,67,1.31,931.0,2.2,3,1,28.88
27,Male,89.3,192,162,64,1.82,1622.0,3.5,4,3,33.2
43,Male,110.0,160,122,50,1.09,658.0,3.4,3,1,35.51
24,Male,51.0,178,133,72,0.97,710.0,2.8,3,1,18.29
42,Male,85.2,189,151,65,1.54,1151.0,3.5,5,3,26.01
53,Male,115.4,193,161,71,1.36,1084.0,2.2,4,2,31.3
27,Male,71.2,181,151,65,0.74,615.0,3.6,3,1,18.35
52,Female,44.1,179,121,61,1.41,768.0,1.6,3,1,16.8
52,Male,85.5,190,136,66,1.7,1144.0,3.5,5,3,26.39
41,Male,81.6,167,128,59,1.87,1185.0,3.5,5,3,23.33
29,Female,68.7,171,168,62,1.08,907.0,1.7,4,2,23.22
40,Male,52.1,198,128,70,0.87,612.0,3.3,2,1,20.1
42,Female,46.6,184,139,74,0.61,382.0,2.6,2,1,14.87
47,Male,89.1,168,159,65,1.44,1133.0,3.6,3,2,26.32
42,Male,63.7,172,128,59,1.37,868.0,3.0,2,1,16.25
39,Male,86.2,191,160,72,1.96,1725.0,3.5,5,3,26.02
30,Female,59.2,174,141,74,1.85,1304.0,2.7,4,3,22.28
36,Male,85.4,195,137,60,1.98,1492.0,3.5,5,3,24.16
53,Female,68.1,164,131,65,0.64,831.0,2.2,4,2,28.35
29,Female,60.0,181,161,69,0.98,684.0,1.9,2,1,22.86
58,Female,74.8,175,162,53,1.28,933.0,2.3,4,2,26.19
36,Male,90.3,169,158,71,1.38,1199.0,3.4,4,2,33.17
29,Male,86.1,183,128,71,1.66,1169.0,3.5,4,3,31.63
36,Male,112.4,164,156,58,1.02,757.0,3.4,4,2,42.3
33,Female,59.0,175,124,55,0.9,558.0,1.9,3,1,21.16
22,Male,98.4,194,135,71,0.52,386.0,2.2,2,1,27.84
38,Male,88.4,182,138,68,1.74,1321.0,3.5,5,3,27.59
40,Female,58.1,174,136,63,0.61,415.0,2.2,2,1,23.87
59,Male,78.0,180,127,53,0.72,453.0,2.7,3,1,21.16
56,Male,89.0,176,152,60,1.77,1332.0,3.5,5,3,31.53
48,Male,83.9,176,149,70,1.9,1401.0,3.5,5,3,25.33
22,Female,78.7,173,166,74,1.4,1204.0,2.3,3,2,34.06
52,Female,65.9,188,138,53,1.27,794.0,2.3,4,2,28.52
46,Male,84.3,189,162,66,1.83,1467.0,3.5,5,3,21.07
26,Male,76.4,177,156,56,1.17,1004.0,2.7,3,2,23.84
59,Female,70.7,192,121,66,1.17,637.0,1.9,3,2,25.05
44,Female,72.1,176,152,55,1.4,958.0,2.5,2,1,26.16
19,Male,56.9,178,138,70,0.61,463.0,3.7,3,1,16.27
18,Female,65.3,184,161,59,1.42,1143.0,2.2,3,2,27.18
39,Male,85.3,163,140,61,1.58,593.0,3.6,2,1,23.88
24,Female,52.6,169,120,60,1.29,1071.0,2.4,2,1,21.34
36,Male,88.0,185,160,73,1.87,1646.0,3.5,5,3,30.09
20,Female,72.6,199,160,56,1.27,1016.0,2.5,3,2,24.26
30,Female,70.4,171,125,62,1.03,644.0,2.4,4,2,28.93
45,Male,52.5,194,153,71,1.08,818.0,2.9,4,2,14.85
37,Male,76.3,180,128,57,1.36,957.0,2.1,4,2,24.35
18,Male,83.2,183,151,80,1.83,1510.0,3.5,4,3,21.66
45,Female,73.0,184,148,50,1.14,759.0,2.0,4,2,23.84
50,Female,42.7,168,155,65,1.41,983.0,2.4,4,2,18.24
49,Male,88.6,162,127,56,1.83,1150.0,3.5,4,3,22.15
28,Female,71.3,192,140,60,1.46,1022.0,1.5,4,2,25.57
54,Male,71.6,160,147,70,1.14,830.0,2.2,3,2,20.7
53,Male,82.3,196,123,60,1.87,1139.0,3.5,5,3,31.75
37,Female,73.5,174,131,66,0.54,354.0,1.6,2,1,25.73
58,Female,74.6,173,152,66,1.03,737.0,2.0,4,2,26.43
31,Female,63.2,166,157,66,0.59,463.0,2.6,2,1,19.51
32,Female,62.6,190,133,58,1.67,1344.0,2.7,5,3,23.56
28,Male,128.4,173,158,71,1.06,921.0,3.3,4,2,37.11
29,Male,88.0,199,137,54,1.75,1319.0,3.5,5,3,24.64
27,Female,63.7,195,120,60,1.19,714.0,2.1,4,2,27.57
49,Male,83.7,183,158,53,1.54,1009.0,2.3,4,2,23.94
33,Male,102.6,186,140,58,1.4,1078.0,2.2,3,2,33.5
55,Male,87.5,191,134,73,1.19,789.0,2.6,4,2,24.76
41,Male,82.8,177,139,74,1.97,1355.0,3.5,5,3,30.05
45,Female,65.4,196,129,66,0.76,441.0,2.6,3,1,23.17
25,Female,47.2,185,142,56,0.89,632.0,2.5,2,1,16.14
45,Female,58.2,168,160,53,0.95,684.0,2.0,3,1,20.14
43,Female,55.2,167,165,62,1.47,1240.0,2.7,5,3,18.44
54,Male,86.5,189,158,68,1.48,1158.0,3.4,3,2,27.92
44,Male,94.6,170,120,67,1.26,748.0,3.1,4,2,27.94
30,Female,51.5,174,150,64,1.08,810.0,2.0,3,2,17.01
23,Male,121.3,196,167,53,0.72,661.0,3.6,2,1,35.44
19,Male,127.9,185,168,70,1.28,1173.0,3.0,4,2,34.34
22,Female,42.8,174,133,66,1.47,978.0,2.6,3,2,17.59
50,Male,64.5,163,130,61,1.17,753.0,2.4,4,2,20.13
18,Female,50.7,181,147,52,1.29,948.0,2.1,3,2,21.66
28,Female,78.7,185,154,59,1.1,847.0,1.8,3,2,29.62
38,Male,68.7,170,150,73,1.31,1081.0,3.0,4,2,18.64
42,Male,64.8,161,126,67,1.1,904.0,2.8,3,2,23.8
30,Male,62.9,170,127,70,1.13,789.0,3.6,2,1,17.06
50,Female,56.5,196,140,61,1.88,1184.0,2.7,5,3,22.07
55,Female,63.0,187,121,67,1.32,719.0,2.5,3,1,21.8
18,Male,125.9,172,153,60,1.46,1229.0,2.2,3,2,45.14
30,Female,62.7,164,162,70,1.02,826.0,2.6,4,2,22.48
57,Male,76.6,173,141,55,1.14,796.0,2.8,4,2,22.14
49,Male,81.4,167,125,59,1.98,1225.0,3.5,5,3,24.31
25,Male,123.8,180,121,60,1.25,752.0,2.6,3,1,31.26
43,Male,76.8,192,161,50,1.24,988.0,2.5,3,1,20.83
51,Female,54.7,167,135,69,1.11,674.0,2.0,4,2,23.37
22,Female,48.7,165,167,63,0.84,1144.0,2.2,4,2,15.72
34,Male,112.4,162,134,66,1.18,870.0,3.6,4,2,32.84
40,Female,70.0,171,163,74,0.85,693.0,1.5,3,1,29.14
54,Female,43.8,171,129,69,1.29,749.0,1.7,4,2,16.09
19,Male,82.4,174,169,62,1.9,1766.0,3.5,5,3,21.45
55,Female,70.8,166,162,68,0.54,394.0,1.8,3,1,26.98
51,Male,115.3,189,139,55,1.38,950.0,2.5,3,2,41.34
32,Male,97.3,189,137,50,1.36,1025.0,3.4,3,2,25.33
55,Male,91.8,165,153,65,1.44,1091.0,3.4,3,1,28.97
59,Male,96.7,183,150,62,0.57,423.0,2.9,3,1,33.07
34,Female,46.9,196,161,51,1.02,821.0,1.7,3,2,18.09
22,Female,72.1,183,123,59,1.38,849.0,2.1,3,1,27.47
34,Female,64.3,174,145,62,1.76,1276.0,2.7,5,3,24.5
28,Female,69.6,182,135,50,1.49,1006.0,2.0,3,2,27.88
40,Male,68.9,180,149,61,1.16,951.0,2.4,4,2,17.4
44,Male,82.5,167,155,70,1.51,1159.0,3.5,5,3,25.75
35,Male,101.4,193,121,64,0.84,559.0,2.9,2,1,32.74
45,Male,79.2,189,135,69,1.47,982.0,2.8,3,2,20.83
29,Male,84.9,187,140,51,1.79,1378.0,3.5,4,3,28.7
44,Male,86.6,197,167,50,1.66,1372.0,3.5,5,3,22.31
26,Female,72.8,163,121,50,1.37,829.0,1.9,2,1,26.1
39,Female,56.0,184,151,69,0.89,672.0,2.0,2,1,21.87
43,Male,94.0,187,156,62,1.31,1012.0,3.4,2,1,29.34
18,Male,63.2,162,120,73,0.66,436.0,2.2,3,1,23.79
52,Male,47.8,179,129,67,1.34,645.0,2.8,3,2,13.82
32,Male,85.3,178,123,69,1.77,1197.0,3.5,4,3,31.71
39,Male,59.7,170,154,59,1.69,1143.0,2.3,4,2,17.83
31,Male,70.2,199,129,61,0.71,504.0,2.5,2,1,17.91
43,Female,72.7,162,137,50,0.79,590.0,2.1,3,1,22.44
45,Female,50.4,182,130,59,0.74,433.0,2.5,2,1,15.73
31,Male,49.3,182,157,52,0.56,484.0,3.2,2,1,18.79
41,Female,61.9,166,131,68,1.93,1138.0,2.7,4,3,23.01
24,Male,88.2,177,154,65,1.76,1491.0,3.5,4,3,27.53
55,Male,84.7,178,122,52,1.19,719.0,2.4,3,2,26.43
54,Female,58.4,186,166,73,1.08,807.0,1.9,2,1,23.1
27,Male,89.3,169,153,62,1.62,1363.0,3.5,5,3,25.54
34,Female,59.0,178,150,65,1.13,847.0,2.4,4,2,22.48
43,Female,68.6,173,137,68,1.42,875.0,2.6,4,2,29.69
42,Female,56.7,192,149,74,1.35,717.0,1.9,3,1,24.22
34,Female,64.5,169,144,64,1.33,958.0,1.8,4,2,20.36
37,Male,75.1,189,127,60,1.23,859.0,3.2,4,2,22.67
42,Male,79.3,181,147,50,1.22,888.0,3.3,2,1,21.29
20,Female,44.2,177,166,70,1.08,659.0,2.5,2,1,17.05
53,Female,55.8,171,141,72,1.12,711.0,1.8,4,2,23.23
51,Male,48.6,199,155,74,1.47,1128.0,3.5,2,1,15.51
25,Male,81.7,188,133,74,1.94,1451.0,3.5,4,3,21.49
57,Male,85.6,189,146,50,1.76,1159.0,3.5,5,3,29.97
23,Female,65.2,192,156,59,1.37,1069.0,2.5,3,2,24.84
51,Male,102.6,193,130,59,0.86,779.0,3.4,2,1,32.75
39,Male,81.7,165,165,55,1.32,1198.0,2.8,4,2,26.68
23,Male,116.8,178,127,69,1.0,698.0,3.4,4,2,36.45
47,Female,41.6,160,129,68,1.03,756.0,2.1,4,2,16.66
48,Female,69.1,191,166,53,1.34,1001.0,2.0,4,2,26.99
41,Female,66.8,164,149,57,1.34,898.0,2.3,3,1,22.06
54,Female,67.5,182,122,71,0.72,454.0,1.5,3,1,28.46
53,Female,64.4,194,139,62,1.77,1107.0,2.7,4,3,26.81
23,Female,56.7,179,132,50,1.38,911.0,1.9,4,2,23.6
37,Female,70.3,162,123,52,1.01,621.0,1.7,2,1,22.44
